Plant Code,NAME,TYPE,COAL_USED,NGAS_USED,OIL_USED,ADDRESS,CITY,STATE,ZIP,COUNTRY,lat,long,TYPE_Clear,TYPE_Clear_2,group
2850,J M STUART,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,951097,0,23858,US 52 PO BOX 468,ABERDEEN,OH,45101,USA,38.63762609,-83.69288748,COAL,COAL/PET,FOSSIL
2851,MONUMENT,PETROLEUM LIQUIDS,0,0,110,1131 EAST MONUMENT,DAYTON,OH,45402,USA,39.7667,-84.1739,PET,PET,FOSSIL
2852,SIDNEY (OH),PETROLEUM LIQUIDS,0,0,70,2385 CAMPBELL ROAD,SIDNEY,OH,45365,USA,40.27917,-84.19097,PET,PET,FOSSIL
2854,YANKEE STREET,NATURAL GAS FIRED COMBUSTION TURBINE; SOLAR PHOTOVOLTAIC,0,99260,10,9975 YANKEE STREET,CENTERVILLE,OH,45458,USA,39.60320877,-84.2047713,SOLAR,GAS/PET,SOLAR
2857,FIRSTENERGY EDGEWATER,NATURAL GAS STEAM TURBINE; PETROLEUM LIQUIDS,0,0,0,200 WEST OBERLIN AVENUE,LORAIN,OH,44052,USA,41.46806,-82.18694,GAS/PET,GAS/PET,FOSSIL
2860,FIRSTENERGY MAD RIVER,PETROLEUM LIQUIDS,0,0,0,2341 WEST NATIONAL RD RT 40,SPRINGFIELD,OH,45504,USA,39.92443696,-83.84989682,PET,PET,FOSSIL
2861,NILES POWER PLANT,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,120,1047 BELMONT AVENUE,NILES,OH,44446,USA,41.16693,-80.74769,COAL,PET,FOSSIL
2864,FIRSTENERGY R E BURGER,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,0,57246 FERRY LANDING ROAD,SHADYSIDE,OH,43947,USA,39.91,-80.76083,COAL,COAL,FOSSIL
2866,FIRSTENERGY W H SAMMIS,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,2216612,0,61938,STATE ROUTE 7,STRATTON,OH,43961,USA,40.5317,-80.6319,COAL,COAL/PET,FOSSIL
2867,FIRSTENERGY TORONTO,CONVENTIONAL STEAM COAL,0,0,0,STATE ROUTE 7,TORONTO,OH,43964,USA,40.48318606,-80.604358,COAL,COAL,FOSSIL
2869,FIRSTENERGY WEST LORAIN,NATURAL GAS FIRED COMBUSTION TURBINE; PETROLEUM LIQUIDS,0,0,107319,7101 WEST ERIE AVE.,LORAIN,OH,44053,USA,41.42968949,-82.26348928,GAS/PET,PET,FOSSIL
2872,MUSKINGUM RIVER,CONVENTIONAL STEAM COAL,0,0,0,COUNTY ROAD 32,BEVERLY,OH,45715,USA,39.59116632,-81.6803655,COAL,COAL,FOSSIL
2876,KYGER CREEK,CONVENTIONAL STEAM COAL,2541923,0,15442,5758 STATE ROUTE 7 NORTH,CHESHIRE,OH,45620,USA,38.91489932,-82.12825826,COAL,COAL/PET,FOSSIL
2877,FIRSTENERGY ACME,CONVENTIONAL STEAM COAL,0,0,0,1401 FRONT STREET,TOLEDO,OH,43605,USA,41.65475255,-83.51586423,COAL,COAL,FOSSIL
2878,FIRSTENERGY BAY SHORE,CONVENTIONAL STEAM COAL; PETROLEUM COKE; PETROLEUM LIQUIDS,0,0,2861,4701 BAY SHORE ROAD,OREGON,OH,43616,USA,41.6917,-83.4378,COAL,PET,FOSSIL
2880,RICHLAND,NATURAL GAS FIRED COMBUSTION TURBINE; PETROLEUM LIQUIDS,0,1525000,40,801 CARPENTER ROAD,DEFIANCE,OH,43512,USA,41.30531427,-84.33606509,GAS/PET,GAS/PET,FOSSIL
2881,STRYKER,PETROLEUM LIQUIDS,0,0,170,W. LYNN ST.,STRYKER,OH,43557,USA,41.50238794,-84.42871594,PET,PET,FOSSIL
2902,ARCANUM,PETROLEUM LIQUIDS,0,0,11,19 WATER ST,ARCANUM,OH,45304,USA,39.98662812,-84.5508942,PET,PET,FOSSIL
2903,BRYAN (OH),NATURAL GAS FIRED COMBUSTION TURBINE; PETROLEUM LIQUIDS,0,41735,20,841 EAST EDGERTON,BRYAN,OH,43506,USA,41.48005609,-84.53833699,GAS/PET,GAS/PET,FOSSIL
2906,COLLINWOOD,NATURAL GAS FIRED COMBUSTION TURBINE,0,8,0,13611 ASPINWALL AVENUE,CLEVELAND,OH,44110,USA,41.55720792,-81.58730638,GAS,GAS,FOSSIL
2908,LAKE ROAD (OH),CONVENTIONAL STEAM COAL,0,0,0,5251 NORTH MARGINAL ROAD,CLEVELAND,OH,44114,USA,41.50913921,-81.68281172,COAL,COAL,FOSSIL
2909,WEST 41ST STREET,NATURAL GAS FIRED COMBUSTION TURBINE,0,5060,6,2490 WEST 41ST STREET,CLEVELAND,OH,44113,USA,41.4734319,-81.71467251,GAS,GAS/PET,FOSSIL
2914,DOVER,CONVENTIONAL STEAM COAL; NATURAL GAS FIRED COMBUSTION TURBINE; PETROLEUM LIQUIDS,38505,13407,256,303 EAST BROADWAY,DOVER,OH,44622,USA,40.52063462,-81.46766276,GAS/COAL/PET,COAL/GAS/PET,FOSSIL
2917,HAMILTON (OH),NATURAL GAS FIRED COMBUSTION TURBINE; NATURAL GAS STEAM TURBINE,0,18025,0,960 N. 3RD STREET,HAMILTON,OH,45011,USA,39.4098,-84.5543,GAS,GAS,FOSSIL
2921,LEBANON,PETROLEUM LIQUIDS,0,0,0,121 WEST SOUTH ST.,LEBANON,OH,45036,USA,39.43218,-84.21093,PET,PET,FOSSIL
2933,OBERLIN (OH),NATURAL GAS INTERNAL COMBUSTION ENGINE; PETROLEUM LIQUIDS,0,9809,428,289 SOUTH PROFESSOR STREET,OBERLIN,OH,44074,USA,41.28393399,-82.21924789,GAS/PET,GAS/PET,FOSSIL
2935,ORRVILLE,CONVENTIONAL STEAM COAL; NATURAL GAS STEAM TURBINE,9295,242827,0,1100 PERRY ST.,ORRVILLE,OH,44667,USA,40.85042514,-81.76581942,GAS/COAL,COAL/GAS,FOSSIL
2936,PAINESVILLE,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,2152,3776,188,325 RICHMOND STREET,PAINESVILLE,OH,44077,USA,41.7265,-81.254,COAL,COAL/GAS/PET,FOSSIL
2937,PIQUA POWER PLANT,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,5662,919 S. MAIN STREET,PIQUA,OH,45356,USA,40.13385,-84.23726,COAL,PET,FOSSIL
2942,ST MARYS,CONVENTIONAL STEAM COAL; NATURAL GAS FIRED COMBUSTION TURBINE; PETROLEUM LIQUIDS,0,2101,235,335 NORTH CHESTNUT,ST. MARYS,OH,45885,USA,40.54596797,-84.38899983,GAS/COAL/PET,GAS/PET,FOSSIL
2943,SHELBY MUNICIPAL LIGHT PLANT,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,0,34 MANSFIELD AVE.,SHELBY,OH,44875,USA,40.87958488,-82.65660017,COAL,COAL,FOSSIL
2945,ANADARKO,PETROLEUM LIQUIDS,0,0,56,203 ROY ST,WOODSFIELD,OH,43793,USA,39.75677904,-81.1153658,PET,PET,FOSSIL
2947,ARBUCKLE,NATURAL GAS STEAM TURBINE,0,0,0,NOT AVAILABLE,NOT AVAILABLE,OK,73086,USA,34.43430782,-97.02992565,GAS,GAS,FOSSIL
2950,ENID,NATURAL GAS FIRED COMBUSTION TURBINE,0,0,0,2318 LEONA MITCHELL DR.,ENID,OK,73701,USA,36.37125,-97.87409177,GAS,GAS,FOSSIL
2951,HORSESHOE LAKE,NATURAL GAS FIRED COMBUSTION TURBINE; NATURAL GAS STEAM TURBINE,0,8303158,0,19801 NE 36TH STREET,HARRAH,OK,73045,USA,35.50875407,-97.17992289,GAS,GAS,FOSSIL
2952,MUSKOGEE,CONVENTIONAL STEAM COAL; NATURAL GAS STEAM TURBINE,2536264,578534,0,5501 THREE FORKS ROAD,FORT GIBSON,OK,74434,USA,35.76053224,-95.28754817,GAS/COAL,COAL/GAS,FOSSIL
2953,MUSTANG,NATURAL GAS FIRED COMBUSTION TURBINE; NATURAL GAS STEAM TURBINE; SOLAR PHOTOVOLTAIC,0,69689,37,501 MUSTANG PLANT RD.,OKLAHOMA CITY,OK,73127,USA,35.46975224,-97.67499901,SOLAR,GAS/PET,SOLAR
2956,SEMINOLE (OK),NATURAL GAS FIRED COMBUSTION TURBINE; NATURAL GAS STEAM TURBINE,0,15661147,0,14102 OLD HIGHWAY 99,KONOWA,OK,74849,USA,34.9664539,-96.72631814,GAS,GAS,FOSSIL
2958,WOODWARD,NATURAL GAS FIRED COMBUSTION TURBINE,0,0,0,WOODWARD LAKEVIEW DRIVE,WOODWARD,OK,73801,USA,36.37540148,-99.37023229,GAS,GAS,FOSSIL
2963,NORTHEASTERN,CONVENTIONAL STEAM COAL; NATURAL GAS FIRED COMBINED CYCLE; NATURAL GAS STEAM TURBINE; PETROLEUM LIQUIDS,1599377,19558072,0,HIGHWAY 169 & 88,OOLOGAH,OK,74053,USA,36.4262906,-95.70035624,GAS/COAL/PET,COAL/GAS,FOSSIL
2964,SOUTHWESTERN,NATURAL GAS FIRED COMBUSTION TURBINE; NATURAL GAS STEAM TURBINE; PETROLEUM LIQUIDS,0,7084875,0,32034 COUNTY STREET 2605,ANADARKO,OK,73005,USA,35.10103223,-98.35225264,GAS/PET,GAS,FOSSIL
2965,TULSA,NATURAL GAS STEAM TURBINE; PETROLEUM LIQUIDS,0,5424700,0,3600 S. ELWOOD,TULSA,OK,74102,USA,36.11649,-95.99097,GAS/PET,GAS,FOSSIL
2966,WELEETKA,NATURAL GAS FIRED COMBUSTION TURBINE; PETROLEUM LIQUIDS,0,511123,0,SOUTH OF CITY,WELEETKA,OK,74880,USA,35.32430452,-96.1355898,GAS/PET,GAS,FOSSIL
2975,CUSHING,PETROLEUM LIQUIDS,0,0,0,300 NORTH SEAY,CUSHING,OK,74023,USA,35.98265385,-96.77576557,PET,PET,FOSSIL
2980,MARKHAM,CONVENTIONAL HYDROELECTRIC,0,0,0,4221 E 545 RD,LOCUST GROVE,OK,74352,USA,36.23009826,-95.18234733,HYDRO,HYDRO,HYDRO
2981,PENSACOLA,CONVENTIONAL HYDROELECTRIC,0,0,0,JUNCTION 82 & 28,LANGLEY,OK,74350,USA,36.46819193,-95.04093841,HYDRO,HYDRO,HYDRO
2982,SALINA,HYDROELECTRIC PUMPED STORAGE,0,0,0,620 S. 4437 RD,SALINA,OK,74365,USA,36.2664224,-95.10515245,HYDRO,HYDRO,HYDRO
2984,KEYSTONE DAM,CONVENTIONAL HYDROELECTRIC,0,0,0,23115 WEST WEKIWA RD,SAND SPRINGS,OK,74063,USA,36.15095354,-96.25178557,HYDRO,HYDRO,HYDRO
2985,ROBERT S KERR,CONVENTIONAL HYDROELECTRIC,0,0,0,29759 POWERHOUSE RD,KEOTA,OK,74955,USA,35.34481509,-94.77563785,HYDRO,HYDRO,HYDRO
2986,KINGFISHER,NATURAL GAS INTERNAL COMBUSTION ENGINE,0,80,88,301 NORTH MAIN,KINGFISHER,OK,73750,USA,35.85762714,-97.92741954,GAS,GAS/PET,FOSSIL
2987,WEBBERS FALLS,CONVENTIONAL HYDROELECTRIC,0,0,0,"ROUTE 1, BOX 145",WEBBERS FALLS,OK,74470,USA,35.55306252,-95.17050049,HYDRO,HYDRO,HYDRO
2991,MANGUM,NATURAL GAS INTERNAL COMBUSTION ENGINE,0,192,41,100 NORTH LEWIS TITTLE,MANGUM,OK,73554,USA,34.88309697,-99.50229507,GAS,GAS/PET,FOSSIL
2995,PAWHUSKA,PETROLEUM LIQUIDS,0,0,55,701 WEST 10TH,PAWHUSKA,OK,74056,USA,36.66942047,-96.34749851,PET,PET,FOSSIL
3000,BOOMER LAKE STATION,NATURAL GAS STEAM TURBINE; PETROLEUM LIQUIDS,0,0,0,1 BOOMER LAKE STATION DRIVE,STILLWATER,OK,74075,USA,36.14380492,-97.0678718,GAS/PET,GAS/PET,FOSSIL
3003,FORT GIBSON,CONVENTIONAL HYDROELECTRIC,0,0,0,21391 STATE HWY 251 A,FORT GIBSON,OK,74434,USA,35.86979307,-95.22782695,HYDRO,HYDRO,HYDRO
3004,TENKILLER FERRY,CONVENTIONAL HYDROELECTRIC,0,0,0,"ROUTE 1, BOX 259P",GORE,OK,74435,USA,35.595,-95.0511,HYDRO,HYDRO,HYDRO
3006,ANADARKO PLANT,NATURAL GAS FIRED COMBINED CYCLE; NATURAL GAS FIRED COMBUSTION TURBINE; NATURAL GAS STEAM TURBINE,0,13830332,0,701 NE 7TH STREET,ANADARKO,OK,73005,USA,35.0844316,-98.23014736,GAS,GAS,FOSSIL
3008,MOORELAND,NATURAL GAS STEAM TURBINE,0,1190318,0,JUNCTION HWY. 50 & 412,MOORELAND,OK,73852,USA,36.43702054,-99.22543951,GAS,GAS,FOSSIL
3096,BRUNOT ISLAND,NATURAL GAS FIRED COMBINED CYCLE; PETROLEUM LIQUIDS,0,424811,90,2849 WEST CARSON STREET,PITTSBURG,PA,15204,USA,40.46466559,-80.04359939,GAS/PET,GAS/PET,FOSSIL
3098,ELRAMA POWER PLANT,CONVENTIONAL STEAM COAL,0,0,0,30 DUQUESNE LIGHT WAY,ELRAMA,PA,15038,USA,40.25221369,-79.91750544,COAL,COAL,FOSSIL
3099,F R PHILLIPS,CONVENTIONAL STEAM COAL,0,0,0,1249 ERIE AVE.,CRESCENT TOWNSHIP,PA,15046,USA,40.56853695,-80.22844344,COAL,COAL,FOSSIL
3109,HAMILTON (PA),PETROLEUM LIQUIDS,0,0,1383,100 MUMMERTS CHURCH ROAD,ABBOTTSTOWN,PA,17325,USA,39.90979362,-76.98944224,PET,PET,FOSSIL
3110,HUNTERSTOWN,PETROLEUM LIQUIDS,0,36177,3336,1890 GRANITE STATION ROAD,GETTYSBURG,PA,17325,USA,39.86624164,-77.16481785,PET,GAS/PET,FOSSIL
3111,MOUNTAIN,PETROLEUM LIQUIDS,0,0,17169,1 MOUNT STREET,MOUNT HOLLY SPRINGS,PA,17065,USA,40.12295785,-77.17231974,PET,PET,FOSSIL
3112,ORRTANNA,PETROLEUM LIQUIDS,0,0,1093,1745 KNOXLYN-ORTANNA ROAD,ORRTANNA,PA,17353,USA,39.84513929,-77.35091362,PET,PET,FOSSIL
3113,PORTLAND (PA),CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,183278,5027 RIVER ROAD,MT. BETHEL,PA,18351,USA,40.90954267,-75.07911149,COAL,PET,FOSSIL
3114,SHAWNEE (PA),PETROLEUM LIQUIDS,0,0,812,ROUTE 209,EAST STROUDSBURG,PA,18324,USA,41.06120487,-75.05829056,PET,PET,FOSSIL
3115,TITUS,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,1980,296 POPLAR NECK ROAD,BIRSBORO,PA,19508,USA,40.30590636,-75.90807918,COAL,PET,FOSSIL
3116,TOLNA,PETROLEUM LIQUIDS,0,0,2684,ROUTE 851,STEWARTSTOWN,PA,17363,USA,39.76050805,-76.63542507,PET,PET,FOSSIL
3117,YORK HAVEN,CONVENTIONAL HYDROELECTRIC,0,0,0,LOCUST ST & 1 HYDRO PARK DRIVE,YORK HAVEN,PA,17370,USA,40.11423569,-76.71147232,HYDRO,HYDRO,HYDRO
3118,CONEMAUGH,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,4348158,200310,144,1442 POWER PLANT ROAD,NEW FLORENCE,PA,15944,USA,40.38455395,-79.06050097,COAL,COAL/GAS/PET,FOSSIL
3120,BLOSSBURG,NATURAL GAS FIRED COMBUSTION TURBINE,0,36457,0,NORTH ROUTE 15,BLOSSBURG,PA,16912,USA,41.70647,-77.08198277,GAS,GAS,FOSSIL
3122,HOMER CITY GENERATING STATION,CONVENTIONAL STEAM COAL,2160572,0,50113,1750 POWER PLANT ROAD,HOMER CITY,PA,15748,USA,40.51386101,-79.19646097,COAL,COAL/PET,FOSSIL
3124,PINEY,CONVENTIONAL HYDROELECTRIC,0,0,0,2000 RIVER ROAD,CLARION,PA,16214,USA,41.19210785,-79.43527419,HYDRO,HYDRO,HYDRO
3130,SEWARD (PA),CONVENTIONAL STEAM COAL,2169544,0,11098,595 PLANT ROAD,NEW FLORENCE,PA,15944,USA,40.40617564,-79.03354995,COAL,COAL/PET,FOSSIL
3131,SHAWVILLE,NATURAL GAS STEAM TURBINE; PETROLEUM LIQUIDS,0,5931329,128,250 POWER PLANT DRIVE,SHAWVILLE,PA,16873,USA,41.06721985,-78.36538232,GAS/PET,GAS/PET,FOSSIL
3132,WARREN,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,204124,0,20085 ROUTE 6,WARREN,PA,16365,USA,41.83596487,-79.1892143,COAL,GAS,FOSSIL
3134,WAYNE,PETROLEUM LIQUIDS,0,0,0,3590 FRANKLIN PIKE,COCHRANTON,PA,16314,USA,41.51917,-80.01111,PET,PET,FOSSIL
3136,KEYSTONE,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,4841278,0,2507,313 KEYSTONE DRIVE,SHELOCTA,PA,15774,USA,40.66004784,-79.34095723,COAL,COAL/PET,FOSSIL
3138,NEW CASTLE PLANT,CONVENTIONAL STEAM COAL; NATURAL GAS STEAM TURBINE; PETROLEUM LIQUIDS,0,5006160,142,2189 ST. RT. 168 SOUTH,WEST PITTSBURG,PA,16160,USA,40.93785434,-80.36869591,GAS/COAL/PET,GAS/PET,FOSSIL
3139,TALENENERGY MARTIN CREEK LLC ALLENTOWN,PETROLEUM LIQUIDS,0,0,5074,FRONT AND LINDEN STREET,ALLENTOWN,PA,18101,USA,40.60839,-75.45599,PET,PET,FOSSIL
3140,BRUNNER ISLAND,NATURAL GAS STEAM TURBINE; PETROLEUM LIQUIDS,446938,9939237,5930,P.O. BOX 221,YORK HAVEN,PA,17370,USA,40.09577688,-76.69664734,GAS/PET,COAL/GAS/PET,FOSSIL
3142,TALENENERGY MARTINS CREEK LLC FISHBACH,PETROLEUM LIQUIDS,0,0,292,EAGAN STREET,POTTSVILLE,PA,17901,USA,40.68906,-76.21964,PET,PET,FOSSIL
3143,TALENENERGY MARTINS CREEK LLC HARRISBURG,PETROLEUM LIQUIDS,0,0,3043,BROOKWOOD & 19TH STREETS,HARRISBURG,PA,17104,USA,40.25788745,-76.85788572,PET,PET,FOSSIL
3144,TALENENERGY MARTINS CREEK LLC HARWOOD,PETROLEUM LIQUIDS,0,0,1585,RT. 924,WEST HAZLETON,PA,18201,USA,40.93529108,-76.02838513,PET,PET,FOSSIL
3145,HOLTWOOD,CONVENTIONAL HYDROELECTRIC,0,0,0,482 OLD HOLTWOOD ROAD,HOLTWOOD,PA,17532,USA,39.82727436,-76.33196333,HYDRO,HYDRO,HYDRO
3146,TALENENERGY MARTINS CREEK LLC JENKINS,PETROLEUM LIQUIDS,0,0,1553,VILLAGE OF LAFLIN,LAFLIN,PA,18703,USA,41.28237918,-75.81643108,PET,PET,FOSSIL
3147,TALENENERGY MARTINS CREEK LLC LOCK HAVEN,PETROLEUM LIQUIDS,0,0,198,DRAKESTOWN ROAD & RT 150,CALDWELL,PA,17745,USA,41.11885836,-77.47078103,PET,PET,FOSSIL
3148,TALENENERGY MARTINS CREEK,CONVENTIONAL STEAM COAL; NATURAL GAS FIRED COMBUSTION TURBINE; NATURAL GAS STEAM TURBINE; PETROLEUM LIQUIDS,0,7660658,241657,6605 FOUL RIFT ROAD,BANGOR,PA,18013,USA,40.79781056,-75.10580369,GAS/COAL/PET,GAS/PET,FOSSIL
3149,TALENENERGY MONTOUR,CONVENTIONAL STEAM COAL,1082571,0,34822,PO BOX 128,WASHINGTONVILLE,PA,17884,USA,41.0692912,-76.6657872,COAL,COAL/PET,FOSSIL
3152,SUNBURY GENERATION LP,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,904,"N. OLD TRAIL ROAD, PO BOX 517",SHAMOKIN DAM,PA,17876,USA,40.83818024,-76.82423203,COAL,PET,FOSSIL
3153,WALLENPAUPACK,CONVENTIONAL HYDROELECTRIC,0,0,0,"126 PPL DRIVE, P. O. BOX 122",HAWLEY,PA,18428,USA,41.46786297,-75.13095841,HYDRO,HYDRO,HYDRO
3154,TALENENERGY MARTINS CREEK LLC WEST SHORE,PETROLEUM LIQUIDS,0,0,556,ARCONIA ROAD,CAMP HILL,PA,17011,USA,40.19081487,-76.94578108,PET,PET,FOSSIL
3155,TALENENERGY MARTINS CREEK LLC WILLIAMSPORT,PETROLEUM LIQUIDS,0,0,246,HEPBURN AND FRONT STREETS,WILLIAMSPORT,PA,17701,USA,41.23605539,-77.0074578,PET,PET,FOSSIL
3157,CHESTER GENERATING STATION,PETROLEUM LIQUIDS,0,0,3559,2501 SEAPORT DRIVE,CHESTER,PA,19013,USA,39.83015235,-75.38370764,PET,PET,FOSSIL
3159,CROMBY GENERATING STATION,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,0,TOWNSHIP LINE & CROMBY RDS.,PHEONIXVILLE,PA,19460,USA,40.1531,-75.5294,COAL,COAL,FOSSIL
3160,DELAWARE GENERATING STATION,PETROLEUM LIQUIDS,0,0,2725,1325 N. BEACH ST.,PHILADELPHIA,PA,19125,USA,39.96707416,-75.12705003,PET,PET,FOSSIL
3161,EDDYSTONE GENERATING STATION,CONVENTIONAL STEAM COAL; NATURAL GAS STEAM TURBINE; PETROLEUM LIQUIDS,0,372534,65008,#1 INDUSTRIAL HWY.,EDDYSTONE,PA,19022,USA,39.8593206,-75.32415404,GAS/COAL/PET,GAS/PET,FOSSIL
3162,FALLS,PETROLEUM LIQUIDS,0,0,4840,1123 OLD BRISTOL PIKE,MORRISVILLE,PA,19067,USA,40.17649,-74.78998,PET,PET,FOSSIL
3163,MOSER GENERATING STATION,PETROLEUM LIQUIDS,0,0,5763,1595 INDUSTRIAL HWY,POTTSTOWN,PA,19464,USA,40.23519762,-75.6192881,PET,PET,FOSSIL
3164,MUDDY RUN,HYDROELECTRIC PUMPED STORAGE,0,0,0,"BOX 52, RD #1",DRUMORE,PA,17518,USA,39.80762094,-76.29944705,HYDRO,HYDRO,HYDRO
3166,PEACH BOTTOM,NUCLEAR,0,0,0,1840 LAY ROAD,DELTA,PA,17314,USA,39.75901743,-76.26857518,NUCLEAR,NUCLEAR,NUCLEAR
3168,RICHMOND GENERATING STATION,PETROLEUM LIQUIDS,0,0,29204,3901 N. DELAWARE AVE.,PHILA.,PA,19137,USA,39.98471092,-75.07510426,PET,PET,FOSSIL
3169,SCHUYLKILL GENERATING STATION,PETROLEUM LIQUIDS,0,0,29204,2800 CHRISTIAN ST.,PHILA.,PA,19146,USA,39.94247405,-75.18911794,PET,PET,FOSSIL
3170,SOUTHWARK,PETROLEUM LIQUIDS,0,0,2963,2501 SOUTH DELEWARE AVE,PHILADELPHIA,PA,19148,USA,39.91396277,-75.13518441,PET,PET,FOSSIL
3175,SAFE HARBOR,CONVENTIONAL HYDROELECTRIC,0,0,0,1 POWER HOUSE RD,CONESTOGA,PA,17516,USA,39.9240758,-76.38997918,HYDRO,HYDRO,HYDRO
3176,HUNLOCK POWER STATION,NATURAL GAS FIRED COMBINED CYCLE,0,4429881,0,390 ROUTE 11,HUNLOK CREEK,PA,18621,USA,41.20131251,-76.06931293,GAS,GAS,FOSSIL
3178,FIRSTENERGY ARMSTRONG POWER STATION,CONVENTIONAL STEAM COAL,0,0,0,108 POWER PLANT ROAD,ADRIAN,PA,16210,USA,40.92909564,-79.46609835,COAL,COAL,FOSSIL
3179,HATFIELDS FERRY POWER STATION,CONVENTIONAL STEAM COAL,0,0,0,2907 E. ROY FURMAN HIGHWAY,MASONTOWN,PA,15461,USA,39.85562246,-79.9276041,COAL,COAL,FOSSIL
3181,FIRSTENERGY MITCHELL POWER STATION,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,0,50 ELECTRIC WAY,CORTNEY,PA,15067,USA,40.22108621,-79.96821103,COAL,COAL,FOSSIL
3182,FIRSTENERGY SPRINGDALE POWER STATION,PETROLEUM LIQUIDS,0,0,0,BUTLER STREET EXT,SPRINGDALE,PA,15144,USA,40.54416524,-79.76755788,PET,PET,FOSSIL
3236,MANCHESTER STREET,NATURAL GAS FIRED COMBINED CYCLE,0,14377185,67026,40 POINT STREET,PROVIDENCE,RI,2903,USA,41.81573016,-71.4044258,GAS,GAS/PET,FOSSIL
3250,DARLINGTON COUNTY,NATURAL GAS FIRED COMBUSTION TURBINE; PETROLEUM LIQUIDS,0,1868991,188188,4030 WEST BOBO NEWSOM HIGHWAY,HARTSVILLE,SC,29550,USA,34.41869607,-80.1656287,GAS/PET,GAS/PET,FOSSIL
3251,H B ROBINSON,CONVENTIONAL STEAM COAL; NATURAL GAS FIRED COMBUSTION TURBINE; NUCLEAR,0,0,0,3581 WEST ENTRANCE ROAD,HARTSVILLE,SC,29550,USA,34.4025668,-80.15822024,NUCLEAR,NUCLEAR,NUCLEAR
3253,BOYDS MILL HYDRO,CONVENTIONAL HYDROELECTRIC,0,0,0,HIGHWAY 252,WARE SHOALS,SC,29692,USA,34.45554136,-82.19929722,HYDRO,HYDRO,HYDRO
3254,BUZZARD ROOST,CONVENTIONAL HYDROELECTRIC,0,0,0,35797 SC HWY 34,CHAPPELLS,SC,29037,USA,34.16928849,-81.9025107,HYDRO,HYDRO,HYDRO
3255,CEDAR CREEK,CONVENTIONAL HYDROELECTRIC,0,0,0,1 GREEN RD,GREAT FALLS,SC,29055,USA,34.54134616,-80.87551681,HYDRO,HYDRO,HYDRO
3256,DEARBORN,CONVENTIONAL HYDROELECTRIC,0,0,0,49 REPUBLIC ST,GREAT FALLS,SC,29055,USA,34.55861123,-80.891318,HYDRO,HYDRO,HYDRO
3257,FISHING CREEK,CONVENTIONAL HYDROELECTRIC,0,0,0,"HWY 21, 552 CATAWBA RIVER RD",GREAT FALLS,SC,29055,USA,34.6006823,-80.89197406,HYDRO,HYDRO,HYDRO
3258,GASTON SHOALS,CONVENTIONAL HYDROELECTRIC,0,0,0,437 DRAVO RD,BLACKSBURG,SC,29702,USA,35.1381758,-81.59741919,HYDRO,HYDRO,HYDRO
3259,GREAT FALLS (SC),CONVENTIONAL HYDROELECTRIC,0,0,0,49 REPUBLIC ST,GREAT FALLS,SC,29055,USA,34.55924698,-80.89179983,HYDRO,HYDRO,HYDRO
3261,HOLLIDAYS BRIDGE HYDRO,CONVENTIONAL HYDROELECTRIC,0,0,0,1000 HOLLIDAY DAM ROAD,HONEA PATH,SC,29654,USA,34.52748,-82.37496,HYDRO,HYDRO,HYDRO
3262,JOCASSEE,HYDROELECTRIC PUMPED STORAGE,0,0,0,JOCASSEE LAKE ROAD,SALEM,SC,29676,USA,34.95966375,-82.91463202,HYDRO,HYDRO,HYDRO
3264,W S LEE,CONVENTIONAL STEAM COAL; NATURAL GAS FIRED COMBINED CYCLE; NATURAL GAS FIRED COMBUSTION TURBINE; NATURAL GAS STEAM TURBINE,0,25860121,20315,LEE STEAM PLANT RD,WILLIAMSTON,SC,29697,USA,34.60226573,-82.43533465,GAS/COAL,GAS/PET,FOSSIL
3265,OCONEE,NUCLEAR,0,0,0,7800 ROCHESTER HWY,SENECA,SC,29672,USA,34.7939609,-82.89818359,NUCLEAR,NUCLEAR,NUCLEAR
3266,ROCKY CREEK,CONVENTIONAL HYDROELECTRIC,0,0,0,3607 CATAWBA RD,GREAT FALLS,SC,29055,USA,34.54022515,-80.87799014,HYDRO,HYDRO,HYDRO
3267,SALUDA DAM,CONVENTIONAL HYDROELECTRIC,0,0,0,391 OBA ROAD,GREENVILLE,SC,29611,USA,34.85222,-82.48396,HYDRO,HYDRO,HYDRO
